width: 21 pixels
height: 1383 pixels
channels: 3


(35, 0, 0, 2)
(37, 2, 0, 2)
(38, 2, 0, 2)
(38, 1, 0, 5)
(38, 2, 0, 4)
(39, 1, 0, 5)
(40, 0, 0, 4)
(37, 1, 0, 2)
(38, 0, 0, 4)
(37, 1, 0, 4)
(36, 2, 0, 2)
(36, 0, 0, 5)
(39, 1, 0, 4)
(39, 0, 0, 5)
(40, 0, 0, 6)
(43, 2, 0, 5)
(40, 1, 0, 6)
(39, 1, 0, 7)
(44, 3, 0, 5)
(50, 6, 0, 6)
(50, 5, 0, 4)
(46, 4, 0, 7)
(45, 4, 0, 7)
(45, 1, 0, 8)
(50, 4, 0, 5)
(54, 5, 0, 7)
(50, 6, 0, 5)
(51, 4, 0, 7)
(54, 4, 0, 7)
(57, 7, 0, 7)
(58, 7, 0, 6)
(61, 8, 0, 5)
(58, 8, 0, 7)
(59, 9, 0, 7)
(60, 9, 0, 4)
(64, 9, 0, 4)
(61, 9, 0, 6)
(64, 10, 0, 4)
(59, 8, 0, 6)
(59, 9, 0, 5)
(66, 11, 0, 4)
(67, 12, 0, 6)
(70, 12, 0, 6)
(69, 12, 0, 7)
(70, 13, 0, 6)
(70, 13, 0, 6)
(76, 13, 0, 7)
(78, 16, 0, 7)
(78, 16, 0, 7)
(76, 15, 0, 7)
(76, 15, 0, 7)
(76, 16, 0, 6)
(79, 13, 0, 10)
(84, 15, 0, 10)
(82, 16, 0, 8)
(83, 17, 0, 7)
(82, 16, 0, 8)
(79, 15, 0, 8)
(80, 14, 0, 8)
(83, 15, 0, 9)
(80, 17, 0, 8)
(80, 16, 0, 8)
(90, 18, 0, 9)
(90, 17, 0, 8)
(90, 19, 0, 8)
(91, 18, 0, 9)
(90, 19, 0, 8)
(90, 17, 0, 9)
(96, 19, 0, 9)
(98, 22, 0, 8)
(99, 21, 0, 8)
(98, 23, 0, 8)
(99, 23, 0, 8)
(102, 24, 0, 12)
(103, 25, 0, 12)
(110, 23, 0, 13)
(110, 26, 0, 10)
(111, 27, 0, 13)
(105, 25, 0, 10)
(120, 28, 0, 12)
(121, 30, 0, 10)
(118, 28, 0, 10)
(114, 29, 0, 10)
(119, 28, 0, 13)
(124, 30, 0, 9)
(132, 31, 0, 9)
(126, 30, 0, 10)
(130, 30, 0, 10)
(129, 28, 0, 12)
(119, 28, 0, 8)
(134, 32, 0, 13)
(139, 32, 0, 9)
(140, 31, 0, 13)
(138, 32, 0, 12)
(138, 32, 0, 10)
(138, 32, 0, 12)
(151, 34, 0, 14)
(154, 36, 0, 15)
(150, 35, 0, 15)
(149, 35, 0, 15)
(153, 33, 0, 16)
(155, 36, 0, 13)
(157, 36, 0, 16)
(158, 35, 0, 14)
(159, 37, 0, 15)
(160, 38, 0, 16)
(154, 31, 0, 15)
(150, 33, 0, 13)
(152, 34, 0, 12)
(158, 34, 0, 13)
(161, 35, 0, 16)
(160, 34, 0, 14)
(166, 37, 0, 14)
(164, 36, 0, 12)
(169, 37, 0, 14)
(166, 35, 0, 13)
(165, 37, 0, 13)
(164, 36, 0, 12)
(173, 38, 0, 14)
(176, 37, 0, 16)
(177, 40, 0, 15)
(176, 37, 0, 16)
(176, 39, 0, 15)
(189, 39, 0, 17)
(190, 39, 0, 20)
(186, 39, 0, 16)
(190, 40, 0, 17)
(190, 39, 0, 18)
(190, 40, 0, 16)
(202, 43, 0, 14)
(200, 41, 0, 16)
(197, 41, 0, 16)
(200, 42, 0, 16)
(202, 41, 0, 18)
(210, 44, 0, 16)
(213, 44, 0, 17)
(210, 43, 0, 16)
(213, 44, 0, 16)
(212, 43, 0, 16)
(208, 43, 0, 16)
(221, 46, 0, 15)
(223, 47, 0, 16)
(219, 45, 0, 17)
(222, 46, 0, 17)
(217, 46, 0, 15)
(222, 47, 0, 16)
(230, 49, 0, 18)
(233, 48, 0, 20)
(229, 48, 0, 17)
(230, 48, 0, 20)
(231, 47, 0, 18)
(238, 51, 0, 22)
(237, 53, 0, 21)
(238, 53, 0, 21)
(240, 53, 0, 21)
(237, 50, 0, 23)
(239, 49, 0, 24)
(242, 54, 0, 24)
(241, 54, 0, 24)
(242, 54, 0, 24)
(242, 54, 0, 25)
(243, 54, 0, 24)
(247, 56, 0, 25)
(246, 56, 0, 25)
(246, 58, 0, 26)
(246, 57, 0, 26)
(243, 56, 0, 25)
(246, 59, 0, 26)
(246, 60, 0, 28)
(247, 59, 0, 28)
(247, 59, 0, 28)
(247, 58, 0, 31)
(248, 59, 0, 29)
(248, 62, 0, 28)
(249, 63, 0, 29)
(249, 62, 0, 29)
(249, 63, 0, 29)
(248, 62, 0, 28)
(250, 64, 0, 30)
(251, 65, 0, 32)
(251, 65, 0, 32)
(250, 64, 0, 31)
(251, 65, 0, 32)
[(0, 0, 0, 0), (0, 0, 0, 0), (0, 0, 0, 0), (0, 0, 0, 0), (0, 0, 0, 0), (2, 0, 1, 0), (1, 1, 0, 0), (2, 1, 0, 0), (3, 1, 0, 0), (2, 0, 1, 0), (5, 1, 0, 1), (6, 1, 0, 1), (5, 1, 0, 1), (5, 1, 0, 1), (5, 1, 0, 1), (6, 1, 0, 1), (13, 1, 0, 4), (17, 3, 0, 2), (16, 3, 0, 2), (15, 3, 0, 1), (15, 2, 0, 4), (20, 3, 0, 2), (22, 4, 0, 1), (22, 4, 0, 1), (23, 4, 0, 2), (22, 4, 0, 2), (22, 4, 0, 2), (23, 3, 0, 2), (23, 4, 0, 2), (23, 4, 0, 2), (23, 4, 0, 2), (24, 4, 0, 1), (24, 4, 0, 1), (27, 5, 0, 0), (27, 5, 0, 0), (28, 4, 0, 0), (28, 4, 0, 0), (28, 4, 0, 0), (29, 4, 0, 0), (29, 4, 0, 0), (28, 4, 0, 0), (27, 3, 0, 1), (27, 3, 0, 1), (27, 3, 0, 1), (28, 2, 0, 2), (30, 3, 0, 1), (29, 3, 0, 1), (31, 4, 0, 0), (31, 4, 0, 0), (27, 2, 0, 2), (28, 3, 0, 1), (29, 4, 0, 1), (29, 3, 0, 1), (28, 3, 0, 1), (30, 4, 0, 0), (31, 2, 0, 1), (30, 4, 0, 0), (30, 3, 0, 1), (30, 3, 0, 1), (30, 3, 0, 1), (32, 3, 0, 0), (31, 3, 0, 1), (31, 3, 0, 1), (32, 3, 0, 0), (30, 3, 0, 1), (31, 3, 0, 1), (32, 2, 0, 1), (34, 2, 0, 1), (32, 2, 0, 1), (32, 3, 0, 1), (32, 2, 0, 1), (32, 3, 0, 1), (34, 1, 0, 2), (32, 2, 0, 1), (34, 2, 0, 1), (33, 1, 0, 2), (33, 2, 0, 1), (36, 1, 0, 1), (36, 1, 0, 1), (33, 2, 0, 1), (33, 2, 0, 2), (33, 2, 0, 1), (32, 3, 0, 1), (35, 1, 0, 2), (34, 1, 0, 2), (35, 1, 0, 2), (34, 2, 0, 1), (35, 1, 0, 2), (36, 2, 0, 2), (37, 2, 0, 2), (35, 2, 0, 2), (36, 2, 0, 2), (35, 0, 0, 2), (37, 2, 0, 2), (38, 2, 0, 2), (38, 1, 0, 5), (38, 2, 0, 4), (39, 1, 0, 5), (40, 0, 0, 4), (37, 1, 0, 2), (38, 0, 0, 4), (37, 1, 0, 4), (36, 2, 0, 2), (36, 0, 0, 5), (39, 1, 0, 4), (39, 0, 0, 5), (40, 0, 0, 6), (43, 2, 0, 5), (40, 1, 0, 6), (39, 1, 0, 7), (44, 3, 0, 5), (50, 6, 0, 6), (50, 5, 0, 4), (46, 4, 0, 7), (45, 4, 0, 7), (45, 1, 0, 8), (50, 4, 0, 5), (54, 5, 0, 7), (50, 6, 0, 5), (51, 4, 0, 7), (54, 4, 0, 7), (57, 7, 0, 7), (58, 7, 0, 6), (61, 8, 0, 5), (58, 8, 0, 7), (59, 9, 0, 7), (60, 9, 0, 4), (64, 9, 0, 4), (61, 9, 0, 6), (64, 10, 0, 4), (59, 8, 0, 6), (59, 9, 0, 5), (66, 11, 0, 4), (67, 12, 0, 6), (70, 12, 0, 6), (69, 12, 0, 7), (70, 13, 0, 6), (70, 13, 0, 6), (76, 13, 0, 7), (78, 16, 0, 7), (78, 16, 0, 7), (76, 15, 0, 7), (76, 15, 0, 7), (76, 16, 0, 6), (79, 13, 0, 10), (84, 15, 0, 10), (82, 16, 0, 8), (83, 17, 0, 7), (82, 16, 0, 8), (79, 15, 0, 8), (80, 14, 0, 8), (83, 15, 0, 9), (80, 17, 0, 8), (80, 16, 0, 8), (90, 18, 0, 9), (90, 17, 0, 8), (90, 19, 0, 8), (91, 18, 0, 9), (90, 19, 0, 8), (90, 17, 0, 9), (96, 19, 0, 9), (98, 22, 0, 8), (99, 21, 0, 8), (98, 23, 0, 8), (99, 23, 0, 8), (102, 24, 0, 12), (103, 25, 0, 12), (110, 23, 0, 13), (110, 26, 0, 10), (111, 27, 0, 13), (105, 25, 0, 10), (120, 28, 0, 12), (121, 30, 0, 10), (118, 28, 0, 10), (114, 29, 0, 10), (119, 28, 0, 13), (124, 30, 0, 9), (132, 31, 0, 9), (126, 30, 0, 10), (130, 30, 0, 10), (129, 28, 0, 12), (119, 28, 0, 8), (134, 32, 0, 13), (139, 32, 0, 9), (140, 31, 0, 13), (138, 32, 0, 12), (138, 32, 0, 10), (138, 32, 0, 12), (151, 34, 0, 14), (154, 36, 0, 15), (150, 35, 0, 15), (149, 35, 0, 15), (153, 33, 0, 16), (155, 36, 0, 13), (157, 36, 0, 16), (158, 35, 0, 14), (159, 37, 0, 15), (160, 38, 0, 16), (154, 31, 0, 15), (150, 33, 0, 13), (152, 34, 0, 12), (158, 34, 0, 13), (161, 35, 0, 16), (160, 34, 0, 14), (166, 37, 0, 14), (164, 36, 0, 12), (169, 37, 0, 14), (166, 35, 0, 13), (165, 37, 0, 13), (164, 36, 0, 12), (173, 38, 0, 14), (176, 37, 0, 16), (177, 40, 0, 15), (176, 37, 0, 16), (176, 39, 0, 15), (189, 39, 0, 17), (190, 39, 0, 20), (186, 39, 0, 16), (190, 40, 0, 17), (190, 39, 0, 18), (190, 40, 0, 16), (202, 43, 0, 14), (200, 41, 0, 16), (197, 41, 0, 16), (200, 42, 0, 16), (202, 41, 0, 18), (210, 44, 0, 16), (213, 44, 0, 17), (210, 43, 0, 16), (213, 44, 0, 16), (212, 43, 0, 16), (208, 43, 0, 16), (221, 46, 0, 15), (223, 47, 0, 16), (219, 45, 0, 17), (222, 46, 0, 17), (217, 46, 0, 15), (222, 47, 0, 16), (230, 49, 0, 18), (233, 48, 0, 20), (229, 48, 0, 17), (230, 48, 0, 20), (231, 47, 0, 18), (238, 51, 0, 22), (237, 53, 0, 21), (238, 53, 0, 21), (240, 53, 0, 21), (237, 50, 0, 23), (239, 49, 0, 24), (242, 54, 0, 24), (241, 54, 0, 24), (242, 54, 0, 24), (242, 54, 0, 25), (243, 54, 0, 24), (247, 56, 0, 25), (246, 56, 0, 25), (246, 58, 0, 26), (246, 57, 0, 26), (243, 56, 0, 25), (246, 59, 0, 26), (246, 60, 0, 28), (247, 59, 0, 28), (247, 59, 0, 28), (247, 58, 0, 31), (248, 59, 0, 29), (248, 62, 0, 28), (249, 63, 0, 29), (249, 62, 0, 29), (249, 63, 0, 29), (248, 62, 0, 28), (250, 64, 0, 30), (251, 65, 0, 32), (251, 65, 0, 32), (250, 64, 0, 31), (251, 65, 0, 32)]
