

(18.733333333333334, 25.533333333333335, 18.133333333333333)
(23.0, 46.0, 33.0)
(28.066666666666666, 18.866666666666667, 34.266666666666666)
(40.733333333333334, 1.7333333333333334, 49.8)
(43.666666666666664, 2.066666666666667, 2.0)
(1.6666666666666667, 9.2, 5.8)
(31.8, 7.8, 33.733333333333334)
(1.2666666666666666, 9.533333333333333, 2.8666666666666667)
(17.0, 6.533333333333333, 2.8666666666666667)
(31.666666666666668, 6.733333333333333, 3.6)
(47.06666666666667, 5.2, 19.066666666666666)
(46.333333333333336, 4.6, 3.0)
(42.266666666666666, 17.666666666666668, 17.6)
(42.733333333333334, 18.0, 2.533333333333333)
(41.13333333333333, 17.4, 17.4)
(39.13333333333333, 18.4, 3.0)
(32.733333333333334, 31.2, 32.8)
(38.2, 3.0, 1.6666666666666667)
(16.533333333333335, 6.933333333333334, 5.0)
(17.666666666666668, 8.0, 3.533333333333333)
(17.8, 7.533333333333333, 3.2666666666666666)
(3.2666666666666666, 8.866666666666667, 6.866666666666666)
(18.466666666666665, 8.066666666666666, 8.066666666666666)
(32.2, 5.666666666666667, 5.666666666666667)
(18.133333333333333, 9.333333333333334, 9.0)
(30.866666666666667, 6.333333333333333, 5.333333333333333)
(46.86666666666667, 20.2, 20.733333333333334)
(30.866666666666667, 3.0, 2.3333333333333335)
(13.666666666666666, 15.8, 20.333333333333332)
(30.066666666666666, 19.933333333333334, 5.133333333333334)
(44.6, 3.7333333333333334, 19.6)
(37.8, 17.933333333333334, 19.066666666666666)
(20.266666666666666, 17.333333333333332, 16.733333333333334)
(15.266666666666667, 2.3333333333333335, 33.53333333333333)
(25.533333333333335, 19.533333333333335, 5.266666666666667)
(34.333333333333336, 4.666666666666667, 6.0)
(32.13333333333333, 5.133333333333334, 5.4)
(31.266666666666666, 4.933333333333334, 17.866666666666667)
(18.066666666666666, 9.6, 5.666666666666667)
(45.06666666666667, 2.066666666666667, 2.8666666666666667)
(35.2, 33.06666666666667, 3.6666666666666665)
(24.266666666666666, 49.53333333333333, 4.066666666666666)
(13.533333333333333, 33.266666666666666, 34.4)
(10.266666666666667, 2.8, 2.8)
(17.933333333333334, 3.8, 18.4)
(43.13333333333333, 19.8, 32.6)
(43.266666666666666, 4.133333333333334, 1.5333333333333334)
(41.2, 3.1333333333333333, 4.0)
(45.86666666666667, 33.0, 17.333333333333332)
(26.266666666666666, 5.0, 5.466666666666667)
(46.6, 6.2, 5.266666666666667)
(17.266666666666666, 10.333333333333334, 6.4)
(2.6666666666666665, 11.266666666666667, 6.266666666666667)
(34.333333333333336, 8.8, 4.866666666666666)
(50.06666666666667, 8.4, 6.666666666666667)
(46.666666666666664, 3.8666666666666667, 2.6666666666666665)
(43.86666666666667, 5.4, 4.6)
(32.86666666666667, 2.4, 3.6666666666666665)
(19.0, 18.533333333333335, 4.466666666666667)
(17.266666666666666, 6.2, 4.0)
(31.4, 5.8, 17.533333333333335)
(14.666666666666666, 6.133333333333334, 47.8)
(18.4, 8.0, 3.3333333333333335)
(34.53333333333333, 8.0, 3.8)
(34.93333333333333, 6.8, 19.0)
(18.933333333333334, 23.466666666666665, 17.6)
(44.4, 5.066666666666666, 47.53333333333333)
(29.066666666666666, 7.0, 48.8)
(23.533333333333335, 4.8, 16.933333333333334)
(19.933333333333334, 2.6, 49.266666666666666)
(30.066666666666666, 4.933333333333334, 17.133333333333333)
(39.4, 19.066666666666666, 31.266666666666666)
(46.266666666666666, 5.933333333333334, 33.93333333333333)
(45.46666666666667, 1.7333333333333334, 48.93333333333333)
(11.466666666666667, 5.733333333333333, 1.8666666666666667)
(31.466666666666665, 22.266666666666666, 20.0)
(23.4, 3.533333333333333, 49.266666666666666)
(21.066666666666666, 4.533333333333333, 30.933333333333334)
(40.266666666666666, 18.066666666666666, 44.8)
(31.466666666666665, 33.93333333333333, 45.0)
(16.6, 19.8, 33.4)
(28.666666666666668, 20.866666666666667, 18.733333333333334)
(33.2, 32.6, 34.6)
(35.06666666666667, 3.4, 19.133333333333333)
(32.266666666666666, 4.133333333333334, 18.0)
(22.733333333333334, 7.333333333333333, 19.4)
(16.933333333333334, 22.066666666666666, 15.866666666666667)
(21.466666666666665, 17.533333333333335, 50.0)
(19.066666666666666, 20.066666666666666, 31.6)
(36.8, 19.6, 32.86666666666667)
(23.733333333333334, 4.0, 8.466666666666667)
(37.0, 15.466666666666667, 19.8)
(43.733333333333334, 19.4, 4.6)
(6.666666666666667, 15.4, 7.933333333333334)
(12.8, 17.866666666666667, 5.266666666666667)
(5.0, 15.066666666666666, 4.733333333333333)
(33.6, 32.13333333333333, 46.86666666666667)
(36.06666666666667, 17.533333333333335, 33.733333333333334)
(40.733333333333334, 3.6, 19.866666666666667)
(38.733333333333334, 19.8, 18.8)
(40.13333333333333, 2.6666666666666665, 1.9333333333333333)
(44.4, 3.2, 3.2)
(35.53333333333333, 18.933333333333334, 17.066666666666666)
(28.866666666666667, 4.733333333333333, 33.266666666666666)
(29.133333333333333, 35.266666666666666, 31.733333333333334)
(34.266666666666666, 7.133333333333334, 19.2)
(8.133333333333333, 20.333333333333332, 11.466666666666667)
(4.133333333333334, 13.333333333333334, 18.066666666666666)
(40.6, 3.2666666666666666, 17.6)
(20.8, 32.13333333333333, 49.6)
(17.533333333333335, 31.733333333333334, 16.733333333333334)
(27.066666666666666, 5.266666666666667, 5.2)
(17.866666666666667, 11.2, 8.933333333333334)
(14.4, 18.6, 9.2)
(13.933333333333334, 25.466666666666665, 8.733333333333333)
(17.066666666666666, 25.733333333333334, 9.666666666666666)
(17.8, 26.666666666666668, 9.8)
(15.866666666666667, 27.133333333333333, 10.066666666666666)
(15.866666666666667, 26.466666666666665, 10.866666666666667)
(13.733333333333333, 24.466666666666665, 7.2)
(14.666666666666666, 25.533333333333335, 7.8)
(9.4, 20.0, 4.4)
(8.933333333333334, 15.533333333333333, 7.0)
(8.6, 15.2, 6.533333333333333)
(6.666666666666667, 13.333333333333334, 3.1333333333333333)
(8.933333333333334, 16.133333333333333, 4.2)
(9.533333333333333, 19.866666666666667, 6.266666666666667)
(10.466666666666667, 21.066666666666666, 5.8)
(12.4, 23.2, 6.2)
(14.6, 25.8, 6.8)
(15.333333333333334, 26.066666666666666, 9.2)
(12.866666666666667, 24.0, 5.4)
(13.066666666666666, 24.133333333333333, 5.733333333333333)
(11.133333333333333, 21.733333333333334, 6.133333333333334)
(9.333333333333334, 15.133333333333333, 5.8)
(8.6, 15.2, 5.866666666666666)
(12.4, 21.066666666666666, 3.933333333333333)
(12.6, 22.466666666666665, 7.933333333333334)
(13.8, 24.4, 7.733333333333333)
(14.733333333333333, 25.333333333333332, 9.066666666666666)
(14.266666666666667, 24.866666666666667, 8.866666666666667)
(15.133333333333333, 25.733333333333334, 10.933333333333334)
(16.0, 26.6, 10.6)
(15.466666666666667, 26.066666666666666, 10.733333333333333)
(18.866666666666667, 26.466666666666665, 11.466666666666667)
(17.266666666666666, 25.866666666666667, 8.2)
(17.8, 26.4, 6.066666666666666)
(17.466666666666665, 25.733333333333334, 9.4)
(17.2, 24.8, 10.466666666666667)
(16.2, 23.8, 8.8)
(15.933333333333334, 24.533333333333335, 7.533333333333333)
(17.533333333333335, 26.133333333333333, 9.133333333333333)
(18.133333333333333, 25.733333333333334, 10.733333333333333)
(15.6, 23.2, 8.2)
(15.933333333333334, 23.533333333333335, 8.533333333333333)
(17.066666666666666, 25.666666666666668, 10.333333333333334)
(16.466666666666665, 27.066666666666666, 10.066666666666666)
(16.333333333333332, 27.6, 10.266666666666667)
(16.8, 27.4, 11.4)
(15.333333333333334, 25.933333333333334, 9.933333333333334)
(17.533333333333335, 28.133333333333333, 12.133333333333333)
(15.266666666666667, 25.866666666666667, 9.866666666666667)
(18.466666666666665, 29.066666666666666, 12.866666666666667)
(19.6, 32.2, 15.0)
(20.466666666666665, 33.06666666666667, 15.866666666666667)
(19.066666666666666, 32.86666666666667, 15.466666666666667)
(20.933333333333334, 34.93333333333333, 17.133333333333333)
(21.4, 35.4, 17.6)
(20.466666666666665, 34.46666666666667, 16.666666666666668)
(20.133333333333333, 34.13333333333333, 16.333333333333332)
(20.266666666666666, 34.53333333333333, 16.2)
(23.0, 36.6, 19.6)
(20.933333333333334, 34.53333333333333, 18.2)
(21.6, 35.2, 20.2)
(19.8, 33.333333333333336, 19.2)
(19.533333333333335, 33.733333333333334, 15.666666666666666)
(20.2, 34.8, 15.666666666666666)
(21.066666666666666, 35.266666666666666, 16.666666666666668)
(18.733333333333334, 33.266666666666666, 14.4)
(18.0, 32.6, 13.6)
(16.4, 31.0, 12.0)
(17.133333333333333, 31.733333333333334, 12.733333333333333)
(18.066666666666666, 30.666666666666668, 12.666666666666666)
(16.133333333333333, 28.066666666666666, 10.4)
(17.4, 28.0, 12.0)
(16.266666666666666, 26.866666666666667, 10.866666666666667)
(14.8, 25.4, 9.4)
(17.066666666666666, 27.666666666666668, 11.533333333333333)
(15.8, 28.4, 10.4)
(16.066666666666666, 28.666666666666668, 10.533333333333333)
(15.533333333333333, 27.866666666666667, 10.333333333333334)
(17.466666666666665, 34.46666666666667, 13.466666666666667)
(23.6, 38.46666666666667, 22.666666666666668)
(23.6, 17.666666666666668, 26.733333333333334)
(29.0, 26.066666666666666, 34.333333333333336)
(24.533333333333335, 23.866666666666667, 30.733333333333334)
(16.133333333333333, 27.4, 20.933333333333334)
(16.466666666666665, 21.066666666666666, 16.733333333333334)
(20.4, 20.466666666666665, 20.066666666666666)
(24.2, 24.2, 23.8)
(20.6, 21.6, 19.466666666666665)
(20.933333333333334, 23.333333333333332, 20.333333333333332)
(18.0, 19.533333333333335, 11.666666666666666)
(20.0, 23.4, 16.266666666666666)
(21.466666666666665, 31.866666666666667, 22.4)
(15.333333333333334, 33.8, 18.4)
(14.2, 35.733333333333334, 16.4)
(13.333333333333334, 37.2, 17.266666666666666)
(6.266666666666667, 34.0, 14.4)
(36.733333333333334, 33.53333333333333, 17.733333333333334)
(8.2, 39.46666666666667, 16.666666666666668)
(9.2, 39.86666666666667, 20.933333333333334)
(9.4, 40.333333333333336, 17.4)
(20.4, 35.53333333333333, 14.866666666666667)
(19.8, 41.06666666666667, 14.2)
(32.8, 41.333333333333336, 19.133333333333333)
(31.066666666666666, 23.0, 31.933333333333334)
(25.666666666666668, 32.06666666666667, 34.2)
(25.8, 22.8, 33.46666666666667)
(16.466666666666665, 23.0, 20.266666666666666)
(24.2, 26.4, 17.733333333333334)
(25.6, 26.866666666666667, 34.86666666666667)
(21.0, 23.733333333333334, 35.93333333333333)
(23.133333333333333, 33.13333333333333, 6.4)
(22.733333333333334, 29.066666666666666, 19.733333333333334)
(24.0, 30.333333333333332, 22.666666666666668)
(24.0, 39.4, 8.266666666666667)
(27.333333333333332, 24.066666666666666, 9.866666666666667)
(22.466666666666665, 42.266666666666666, 4.733333333333333)
(27.8, 26.933333333333334, 19.8)
(20.4, 32.0, 40.06666666666667)
(37.06666666666667, 13.733333333333333, 24.2)
(36.666666666666664, 29.733333333333334, 10.266666666666667)
(31.333333333333332, 41.6, 6.666666666666667)
(16.133333333333333, 29.933333333333334, 30.933333333333334)
(36.0, 12.4, 37.53333333333333)
(43.86666666666667, 16.333333333333332, 19.066666666666666)
(41.13333333333333, 43.93333333333333, 31.333333333333332)
(40.666666666666664, 30.0, 18.933333333333334)
(43.666666666666664, 16.533333333333335, 7.133333333333334)
(28.6, 38.46666666666667, 26.666666666666668)
(41.53333333333333, 19.0, 19.0)
(45.6, 19.133333333333333, 20.733333333333334)
(16.533333333333335, 23.0, 21.666666666666668)
(31.133333333333333, 22.866666666666667, 35.266666666666666)
(29.066666666666666, 7.4, 36.666666666666664)
(18.066666666666666, 15.2, 21.466666666666665)
(8.666666666666666, 19.4, 4.066666666666666)
(19.666666666666668, 12.4, 36.8)
(9.666666666666666, 11.2, 22.533333333333335)
(7.666666666666667, 9.933333333333334, 4.666666666666667)
(1.3333333333333333, 8.333333333333334, 2.2666666666666666)
(20.333333333333332, 20.8, 30.866666666666667)
(33.0, 30.2, 32.13333333333333)
(36.2, 36.46666666666667, 17.533333333333335)
(37.0, 33.6, 2.2666666666666666)
(21.333333333333332, 18.266666666666666, 38.06666666666667)
(36.733333333333334, 40.4, 21.4)
(36.333333333333336, 36.86666666666667, 22.333333333333332)
(32.333333333333336, 39.13333333333333, 7.266666666666667)
(36.4, 35.46666666666667, 24.133333333333333)
(25.666666666666668, 35.86666666666667, 24.733333333333334)
(42.13333333333333, 33.666666666666664, 32.46666666666667)
(32.333333333333336, 42.0, 18.533333333333335)
(28.866666666666667, 25.2, 34.666666666666664)
(39.2, 37.4, 17.533333333333335)
(49.266666666666666, 38.93333333333333, 5.466666666666667)
(46.733333333333334, 38.0, 18.266666666666666)
(33.46666666666667, 47.4, 6.0)
(29.266666666666666, 32.13333333333333, 5.133333333333334)
(48.46666666666667, 31.866666666666667, 6.0)
(33.2, 34.0, 32.53333333333333)
(38.266666666666666, 38.666666666666664, 35.06666666666667)
(21.8, 20.066666666666666, 8.733333333333333)
(33.6, 32.8, 20.0)
(17.666666666666668, 32.733333333333334, 17.733333333333334)
(0.8, 33.6, 34.53333333333333)
(30.6, 32.6, 33.733333333333334)
(3.933333333333333, 18.733333333333334, 20.933333333333334)
(6.866666666666666, 10.6, 8.533333333333333)
(15.466666666666667, 23.666666666666668, 20.0)
(17.4, 6.266666666666667, 6.266666666666667)
(31.666666666666668, 6.333333333333333, 6.466666666666667)
(41.733333333333334, 20.466666666666665, 22.133333333333333)
(42.06666666666667, 3.8666666666666667, 6.266666666666667)
(26.0, 35.8, 34.86666666666667)
(18.333333333333332, 5.933333333333334, 6.533333333333333)
(32.0, 7.466666666666667, 7.333333333333333)
(40.6, 20.6, 20.533333333333335)
(26.466666666666665, 7.4, 8.6)
(43.86666666666667, 19.466666666666665, 19.866666666666667)
(16.4, 5.533333333333333, 19.866666666666667)
(11.0, 13.066666666666666, 6.733333333333333)
(7.466666666666667, 10.8, 20.6)
(17.0, 15.4, 8.4)
(30.266666666666666, 26.0, 9.933333333333334)
(29.866666666666667, 24.133333333333333, 11.0)
(7.666666666666667, 26.0, 14.466666666666667)
(19.866666666666667, 30.666666666666668, 18.066666666666666)
(31.0, 31.066666666666666, 31.266666666666666)


(32.46666666666667, 46.8, 28.333333333333332)
(33.8, 40.2, 27.066666666666666)
(30.666666666666668, 37.2, 22.533333333333335)
(27.2, 37.13333333333333, 18.933333333333334)
(29.933333333333334, 39.0, 21.2)
(30.133333333333333, 36.733333333333334, 19.333333333333332)
(35.733333333333334, 39.333333333333336, 23.133333333333333)
(30.733333333333334, 41.13333333333333, 22.733333333333334)
(28.2, 38.8, 21.2)
(29.2, 40.333333333333336, 22.533333333333335)
(25.866666666666667, 37.06666666666667, 21.866666666666667)
(26.666666666666668, 30.666666666666668, 16.0)
(32.13333333333333, 32.13333333333333, 17.466666666666665)
(31.666666666666668, 32.733333333333334, 17.733333333333334)
(33.13333333333333, 39.266666666666666, 25.866666666666667)
(30.0, 36.93333333333333, 20.6)
(29.466666666666665, 37.86666666666667, 21.066666666666666)
(27.866666666666667, 30.466666666666665, 17.666666666666668)
(34.06666666666667, 36.93333333333333, 26.866666666666667)
(33.06666666666667, 37.666666666666664, 23.4)
(31.0, 32.06666666666667, 17.733333333333334)
(33.53333333333333, 34.2, 20.466666666666665)
(29.733333333333334, 34.53333333333333, 19.066666666666666)
(31.8, 37.2, 21.333333333333332)
(30.333333333333332, 32.6, 17.666666666666668)
(32.93333333333333, 33.333333333333336, 19.0)
(31.466666666666665, 33.06666666666667, 17.866666666666667)
(33.733333333333334, 36.266666666666666, 20.4)
(31.4, 32.46666666666667, 19.733333333333334)
(27.0, 27.533333333333335, 16.333333333333332)
(28.4, 32.333333333333336, 18.733333333333334)
(31.733333333333334, 37.13333333333333, 21.866666666666667)
(33.0, 34.333333333333336, 22.533333333333335)
(33.733333333333334, 35.0, 22.2)
(33.53333333333333, 36.53333333333333, 20.533333333333335)
(30.2, 32.333333333333336, 16.666666666666668)
(32.93333333333333, 34.0, 19.4)
(25.933333333333334, 34.06666666666667, 16.2)
(30.133333333333333, 34.8, 15.6)
(32.666666666666664, 28.133333333333333, 14.866666666666667)
(28.666666666666668, 21.066666666666666, 11.533333333333333)
(31.133333333333333, 28.866666666666667, 17.266666666666666)
(28.8, 24.666666666666668, 9.133333333333333)
(30.333333333333332, 28.8, 17.266666666666666)
(31.533333333333335, 29.666666666666668, 15.866666666666667)
(28.666666666666668, 24.066666666666666, 10.733333333333333)
(31.8, 22.0, 11.933333333333334)
(31.4, 21.533333333333335, 10.4)
(30.866666666666667, 21.6, 9.666666666666666)
(29.466666666666665, 21.066666666666666, 7.666666666666667)
(28.533333333333335, 20.933333333333334, 23.4)
(32.13333333333333, 25.533333333333335, 24.133333333333333)
(29.4, 20.466666666666665, 2.933333333333333)
(28.333333333333332, 16.133333333333333, 48.8)
(31.333333333333332, 17.066666666666666, 45.4)
(23.8, 7.466666666666667, 33.266666666666666)
(30.066666666666666, 23.8, 33.266666666666666)
(21.8, 31.6, 23.066666666666666)
(24.2, 44.266666666666666, 23.2)
(13.066666666666666, 27.333333333333332, 11.4)
(5.266666666666667, 16.733333333333334, 4.2)
(34.93333333333333, 9.466666666666667, 34.333333333333336)
(7.466666666666667, 9.533333333333333, 18.8)
(44.4, 22.466666666666665, 15.666666666666666)
(45.06666666666667, 8.733333333333333, 45.0)
(11.066666666666666, 27.2, 20.866666666666667)
(30.533333333333335, 46.06666666666667, 23.866666666666667)
(37.53333333333333, 12.4, 7.666666666666667)
(32.06666666666667, 24.666666666666668, 12.533333333333333)
(32.53333333333333, 30.066666666666666, 18.133333333333333)
(21.133333333333333, 28.133333333333333, 27.6)
(6.266666666666667, 21.733333333333334, 33.666666666666664)
(9.466666666666667, 12.933333333333334, 40.333333333333336)
(14.6, 18.8, 42.666666666666664)
(27.4, 27.6, 30.4)
(10.733333333333333, 23.333333333333332, 28.666666666666668)
(23.733333333333334, 25.533333333333335, 28.933333333333334)
(41.93333333333333, 28.533333333333335, 19.266666666666666)
(46.2, 33.2, 16.4)
(45.0, 32.13333333333333, 30.466666666666665)
(45.333333333333336, 38.333333333333336, 7.8)
(46.6, 38.4, 33.6)
(38.733333333333334, 19.6, 12.933333333333334)
(27.666666666666668, 27.133333333333333, 31.933333333333334)
(21.533333333333335, 34.0, 42.8)
(45.2, 34.8, 18.466666666666665)
(39.46666666666667, 36.93333333333333, 28.6)
(38.6, 23.266666666666666, 8.8)
(34.733333333333334, 27.0, 45.266666666666666)
(10.266666666666667, 28.6, 13.933333333333334)
(12.933333333333334, 26.933333333333334, 18.066666666666666)
(22.2, 19.933333333333334, 21.6)
(25.533333333333335, 18.066666666666666, 21.533333333333335)
(18.266666666666666, 28.6, 13.733333333333333)
(12.8, 20.533333333333335, 9.4)
(20.866666666666667, 37.266666666666666, 18.866666666666667)
(24.8, 14.866666666666667, 41.8)
(22.8, 16.2, 31.933333333333334)
(18.133333333333333, 37.6, 20.133333333333333)
(25.866666666666667, 32.666666666666664, 28.0)
(25.533333333333335, 29.466666666666665, 39.733333333333334)
(18.933333333333334, 21.533333333333335, 29.0)
(21.8, 18.466666666666665, 26.533333333333335)
(25.133333333333333, 49.53333333333333, 24.066666666666666)
(23.733333333333334, 47.2, 21.666666666666668)
(22.466666666666665, 44.333333333333336, 20.933333333333334)
(21.133333333333333, 42.733333333333334, 19.333333333333332)
(26.0, 45.6, 23.266666666666666)
(22.466666666666665, 44.06666666666667, 21.466666666666665)
(21.2, 41.8, 21.133333333333333)
(21.133333333333333, 37.733333333333334, 18.8)
(19.8, 36.333333333333336, 16.4)
(16.066666666666666, 29.866666666666667, 11.0)
(15.466666666666667, 25.666666666666668, 9.0)
(15.266666666666667, 22.933333333333334, 7.6)
(12.266666666666667, 21.533333333333335, 8.0)
(12.333333333333334, 16.133333333333333, 6.466666666666667)
(6.666666666666667, 16.533333333333335, 7.066666666666666)
(5.6, 13.533333333333333, 5.933333333333334)
(28.733333333333334, 19.666666666666668, 20.533333333333335)
(8.4, 18.0, 16.333333333333332)
(39.333333333333336, 19.6, 18.733333333333334)
(37.06666666666667, 20.533333333333335, 18.533333333333335)
(32.2, 7.6, 2.533333333333333)
(30.2, 6.533333333333333, 18.133333333333333)
(29.066666666666666, 6.4, 17.666666666666668)
(32.4, 10.4, 4.4)
(30.2, 9.466666666666667, 3.533333333333333)
(38.0, 11.8, 6.266666666666667)
(35.8, 5.6, 18.533333333333335)
(39.13333333333333, 6.066666666666666, 21.4)
(39.06666666666667, 5.666666666666667, 4.0)
(30.533333333333335, 7.0, 2.8666666666666667)
(34.2, 10.133333333333333, 11.6)
(44.733333333333334, 6.6, 5.866666666666666)
(49.06666666666667, 7.866666666666666, 6.666666666666667)
(46.53333333333333, 4.933333333333334, 3.933333333333333)
(45.86666666666667, 21.333333333333332, 20.333333333333332)
(49.93333333333333, 8.333333333333334, 7.333333333333333)
(18.733333333333334, 10.266666666666667, 7.266666666666667)
(48.4, 5.8, 2.8)
(32.6, 7.066666666666666, 21.133333333333333)
(33.2, 7.666666666666667, 4.666666666666667)
(16.933333333333334, 7.866666666666666, 6.666666666666667)
(16.8, 7.733333333333333, 6.533333333333333)
(17.333333333333332, 8.266666666666667, 7.066666666666666)
(17.933333333333334, 8.866666666666667, 7.666666666666667)
(40.8, 33.733333333333334, 34.13333333333333)
(39.733333333333334, 17.866666666666667, 33.733333333333334)
(48.06666666666667, 4.333333333333333, 4.8)
(42.46666666666667, 3.6666666666666665, 3.1333333333333333)
(41.8, 2.2, 3.466666666666667)
(33.733333333333334, 8.666666666666666, 8.2)
(31.133333333333333, 5.933333333333334, 21.666666666666668)
(44.666666666666664, 20.666666666666668, 20.733333333333334)
(2.2666666666666666, 12.533333333333333, 7.2)
(10.533333333333333, 18.733333333333334, 10.066666666666666)
(11.466666666666667, 17.933333333333334, 7.933333333333334)
(8.666666666666666, 16.066666666666666, 7.0)
(5.133333333333334, 11.733333333333333, 3.7333333333333334)
(5.0, 11.6, 4.333333333333333)
(3.933333333333333, 9.933333333333334, 4.866666666666666)
(3.6, 9.2, 5.866666666666666)
