width: 1327 pixels
height: 1684 pixels
channels: 3


(158, 21, 13)
(169, 23, 0)
(176, 250, 14)
(181, 206, 12)
(144, 149, 15)
(116, 116, 9)
(115, 119, 1)
(124, 129, 5)
(134, 139, 15)
(135, 150, 13)
(137, 152, 3)
(153, 173, 9)
(156, 180, 9)
(155, 189, 5)
(154, 193, 7)
(155, 201, 3)
(143, 212, 16)
(129, 208, 7)
(124, 221, 3)
(108, 225, 2)
(104, 234, 5)
(104, 242, 1)
(109, 253, 9)
(101, 0, 0)
(115, 255, 0)
(133, 255, 2)
(189, 250, 0)
(158, 97, 27)
(168, 116, 44)
(223, 66, 213)
(244, 63, 34)
(250, 135, 140)
(248, 175, 161)


(172, 114, 235)
(251, 92, 176)
(251, 98, 185)
(245, 92, 179)
(240, 87, 174)
(245, 82, 178)
(251, 98, 189)
(251, 98, 189)
(246, 93, 184)
(250, 99, 190)
(250, 97, 188)
(250, 97, 188)
(246, 93, 184)
(251, 102, 193)
(251, 100, 191)
(251, 101, 192)
(251, 98, 189)
(251, 98, 189)
(247, 100, 189)
(251, 105, 194)
(246, 99, 188)
(246, 93, 184)
(248, 85, 181)
(241, 78, 174)
(242, 79, 175)
(248, 90, 171)
(246, 73, 159)
(242, 69, 155)
(243, 65, 141)
(234, 46, 124)
(241, 33, 104)
(248, 11, 40)
(243, 209, 188)
(242, 109, 49)
(161, 3, 5)
(252, 211, 13)
(104, 198, 6)
(137, 42, 11)
(238, 253, 41)
(88, 149, 159)
(115, 12, 69)
(118, 95, 174)
(100, 114, 187)
(103, 108, 166)
(146, 89, 130)
(177, 32, 41)
(193, 241, 210)
(69, 71, 80)
(111, 158, 85)
(182, 255, 222)
(230, 145, 177)
(54, 190, 51)
(212, 32, 29)
(248, 219, 25)
(200, 239, 180)
(219, 213, 148)
(218, 116, 220)
(236, 109, 233)
(215, 162, 137)
(241, 130, 83)
(244, 111, 34)
(247, 78, 6)
(247, 55, 1)
(241, 24, 15)
(204, 248, 1)
(173, 234, 15)
(151, 220, 8)
(109, 198, 0)
(182, 151, 18)
(249, 122, 15)
(74, 124, 5)
(70, 114, 3)
(52, 129, 5)
(51, 126, 4)
(38, 136, 4)
(17, 127, 13)
(215, 141, 18)
(45, 119, 3)
(46, 110, 0)
(53, 102, 1)
(71, 120, 10)
(70, 119, 9)
(66, 136, 16)
(13, 108, 13)
(25, 118, 23)
(51, 135, 8)
(58, 137, 33)
(18, 100, 34)
(166, 148, 29)
(200, 152, 12)
(157, 131, 6)
(98, 120, 0)
(55, 113, 1)
(15, 106, 9)
(207, 86, 14)
(103, 76, 14)
(22, 57, 10)
(171, 61, 9)
(82, 65, 1)
(8, 69, 4)
(213, 87, 23)
(144, 87, 37)
(119, 80, 28)
(99, 70, 15)
(16, 66, 19)
(2, 56, 35)
(148, 25, 3)
(218, 46, 14)
(51, 78, 24)
(32, 92, 40)
(33, 79, 36)
(61, 83, 46)
(88, 79, 27)
(90, 74, 26)
(160, 53, 13)
(24, 103, 84)
(163, 7, 1)
(44, 22, 10)
(253, 28, 2)
(225, 32, 16)
(203, 26, 12)
(184, 34, 22)
(161, 22, 9)
(5, 12, 12)
(202, 52, 46)
(187, 109, 43)
(162, 66, 0)
(16, 1, 8)
(174, 78, 35)
(236, 7, 2)
(55, 3, 1)
(168, 9, 9)
(106, 142, 26)
(223, 150, 12)
(239, 159, 3)
(251, 161, 0)
(245, 169, 0)
(245, 179, 4)
(242, 168, 1)
(251, 155, 15)
(231, 165, 17)
(133, 92, 3)
(178, 122, 8)
(229, 158, 8)
(242, 166, 0)
(248, 182, 7)
(245, 169, 1)
(247, 171, 1)
(249, 175, 5)
(249, 184, 9)
(234, 168, 0)
(240, 174, 1)
(241, 175, 0)
(238, 182, 0)
(249, 194, 9)
(238, 191, 11)
(251, 255, 17)
(251, 2, 3)
(251, 255, 0)
(251, 248, 3)
(246, 242, 6)
(244, 226, 8)
(240, 222, 3)
(239, 212, 3)
(234, 196, 0)
(246, 196, 11)
(245, 189, 4)
(248, 179, 6)
(249, 161, 3)
(238, 171, 2)
(249, 184, 9)
(247, 183, 2)
(240, 180, 3)
(241, 180, 5)
(238, 219, 13)
(246, 81, 109)
(211, 198, 11)
(239, 143, 5)
(238, 132, 7)
(238, 162, 2)
(251, 191, 16)
(237, 198, 11)
(157, 248, 19)
(45, 73, 9)
(6, 124, 2)
(244, 184, 3)
(30, 246, 10)
(35, 16, 5)
(58, 54, 8)
(223, 95, 13)
(219, 23, 170)
(167, 245, 135)
(112, 182, 27)
(43, 114, 0)
(10, 145, 8)
(14, 212, 8)
(5, 225, 6)
(224, 178, 16)
(148, 87, 16)
(53, 233, 8)
(53, 233, 9)
(63, 243, 1)
(76, 5, 2)
(84, 7, 2)
(87, 16, 1)
(162, 74, 19)
(198, 67, 3)
(231, 66, 5)
(240, 29, 6)
(215, 235, 11)
(170, 185, 1)
(172, 197, 1)
(190, 216, 6)
(191, 224, 8)
(184, 225, 0)
(179, 230, 12)
(182, 227, 11)
(198, 210, 5)
(81, 226, 11)
(59, 247, 13)
(165, 7, 24)
(217, 12, 50)
(201, 6, 79)
(89, 235, 54)
(237, 202, 47)
(150, 191, 20)
(70, 177, 18)
(23, 171, 7)
(0, 180, 11)
(254, 184, 10)
(245, 200, 9)
(240, 191, 0)
(233, 207, 6)
(199, 208, 1)
(226, 194, 6)
(103, 32, 18)
(154, 110, 44)
(241, 67, 228)
(241, 73, 51)


(144, 128, 233)
(245, 104, 191)
(251, 115, 201)
(248, 103, 193)
(251, 106, 196)
(247, 109, 195)
(247, 109, 195)
(245, 108, 194)
(251, 114, 200)
(250, 112, 198)
(246, 108, 194)
(244, 106, 192)
(244, 106, 192)
(248, 110, 196)
(251, 113, 207)
(251, 113, 209)
(251, 113, 209)
(251, 113, 209)
(248, 113, 209)
(244, 106, 202)
(246, 108, 204)
(246, 108, 204)
(246, 108, 204)
(245, 107, 203)
(249, 112, 208)
(247, 113, 209)
(251, 113, 209)
(246, 89, 191)
(249, 78, 174)
(243, 66, 144)
(235, 43, 119)
(249, 24, 60)
(237, 202, 194)
(241, 108, 64)
(193, 56, 19)
(149, 37, 20)
(178, 67, 28)
(166, 149, 32)
(193, 59, 151)
(208, 202, 36)
(205, 48, 180)
(189, 116, 15)
(177, 177, 51)
(157, 189, 107)
(169, 246, 196)
(237, 146, 243)
(234, 216, 16)
(196, 35, 219)
(64, 168, 120)
(184, 68, 197)
(222, 75, 249)
(150, 72, 76)
(28, 207, 23)
(144, 220, 93)
(130, 63, 41)
(172, 77, 0)
(56, 129, 177)
(129, 40, 120)
(251, 77, 147)
(186, 184, 154)
(241, 134, 126)
(242, 107, 73)
(249, 77, 26)
(251, 55, 4)
(231, 16, 6)
(203, 245, 8)
(179, 222, 12)
(142, 198, 9)
(127, 193, 13)
(83, 174, 19)
(21, 95, 4)
(141, 136, 26)
(27, 109, 8)
(51, 115, 2)
(47, 123, 13)
(9, 108, 12)
(28, 125, 11)
(64, 107, 10)
(61, 110, 3)
(69, 113, 3)
(76, 107, 4)
(90, 109, 11)
(88, 107, 19)
(88, 103, 2)
(91, 106, 5)
(84, 105, 14)
(28, 93, 8)
(125, 58, 10)
(133, 82, 28)
(153, 40, 11)
(76, 156, 70)
(21, 94, 7)
(150, 64, 10)
(47, 47, 1)
(226, 19, 9)
(168, 77, 39)
(220, 61, 6)
(195, 55, 15)
(161, 35, 11)
(119, 19, 8)
(84, 14, 11)
(37, 7, 6)
(227, 2, 2)
(166, 7, 9)
(120, 3, 7)
(168, 9, 11)
(248, 16, 14)
(40, 17, 14)
(82, 17, 6)
(148, 25, 13)
(215, 56, 9)
(38, 92, 18)
(104, 125, 14)
(209, 153, 16)
(218, 164, 8)
(216, 156, 48)
(66, 153, 45)
(220, 79, 18)
(195, 59, 12)
(81, 78, 31)
(73, 86, 22)
(53, 87, 37)
(68, 75, 24)
(63, 87, 33)
(67, 82, 36)
(66, 81, 35)
(83, 71, 27)
(2, 93, 36)
(184, 160, 20)
(240, 153, 10)
(235, 159, 0)
(241, 165, 5)
(249, 174, 14)
(245, 169, 2)
(243, 163, 3)
(246, 155, 1)
(244, 148, 10)
(232, 149, 4)
(134, 98, 3)
(139, 109, 3)
(196, 128, 5)
(213, 148, 1)
(247, 151, 11)
(244, 168, 8)
(233, 157, 0)
(240, 175, 2)
(244, 172, 10)
(245, 169, 7)
(241, 166, 6)
(248, 181, 15)
(231, 160, 3)
(251, 192, 17)
(249, 217, 4)
(248, 250, 3)
(250, 253, 6)
(238, 231, 0)
(243, 210, 0)
(247, 183, 6)
(236, 170, 6)
(239, 179, 3)
(249, 184, 9)
(249, 177, 6)
(239, 165, 1)
(244, 178, 3)
(246, 184, 9)
(243, 175, 1)
(248, 182, 7)
(237, 167, 6)
(247, 206, 16)
(242, 216, 8)
(209, 48, 80)
(220, 66, 150)
(216, 139, 9)
(207, 125, 10)
(192, 118, 4)
(191, 123, 14)
(161, 113, 8)
(163, 108, 9)
(162, 107, 3)
(168, 106, 8)
(168, 107, 20)
(182, 111, 5)
(200, 120, 0)
(229, 135, 4)
(247, 154, 16)
(249, 156, 3)
(243, 164, 1)
(246, 164, 6)
(241, 179, 4)
(248, 189, 10)
(239, 181, 4)
(205, 244, 4)
(154, 117, 13)
(78, 10, 6)
(211, 186, 24)
(45, 248, 12)
(138, 215, 1)
(231, 61, 22)
(123, 179, 2)
(130, 198, 14)
(141, 238, 12)
(138, 13, 4)
(210, 102, 11)
(39, 151, 0)
(120, 185, 4)
(167, 178, 14)
(148, 139, 11)
(42, 30, 2)
(248, 228, 0)
(219, 200, 4)
(202, 203, 7)
(198, 212, 1)
(211, 231, 12)
(218, 253, 0)
(236, 7, 17)
(169, 43, 10)
(53, 94, 33)
(225, 122, 128)
(232, 69, 235)
(233, 76, 53)
(246, 67, 93)
(242, 121, 161)
(250, 182, 196)
(243, 201, 194)
(250, 204, 209)
(251, 206, 211)
(251, 208, 212)
(248, 206, 210)
(249, 213, 216)
(246, 211, 211)
(244, 209, 209)
(250, 214, 211)
(250, 212, 209)
(246, 208, 201)
(246, 208, 209)
(246, 211, 215)
(248, 214, 216)
(245, 215, 216)
(244, 221, 217)


(173, 127, 4)
(251, 97, 196)
(242, 104, 190)
(248, 113, 199)
(251, 116, 202)
(246, 108, 194)
(244, 106, 192)
(245, 107, 193)
(246, 108, 194)
(246, 110, 200)
(248, 110, 200)
(251, 103, 204)
(249, 112, 208)
(250, 118, 214)
(250, 117, 213)
(250, 117, 213)
(251, 119, 215)
(251, 120, 216)
(248, 116, 212)
(242, 109, 207)
(247, 114, 218)
(245, 112, 213)
(244, 111, 212)
(244, 105, 209)
(243, 104, 208)
(251, 108, 214)
(251, 113, 209)
(242, 108, 204)
(245, 92, 193)
(251, 72, 171)
(246, 55, 131)
(248, 15, 56)
(242, 182, 148)
(235, 75, 9)
(194, 4, 12)
(140, 239, 13)
(77, 208, 3)
(131, 81, 31)
(156, 108, 134)
(207, 228, 17)
(242, 15, 142)
(237, 61, 231)
(226, 147, 56)
(124, 198, 195)
(207, 206, 188)
(207, 203, 202)
(230, 219, 124)
(191, 166, 161)
(131, 207, 184)
(154, 10, 161)
(203, 77, 186)
(187, 118, 27)
(67, 136, 71)
(157, 36, 82)
(178, 125, 172)
(213, 209, 63)
(243, 7, 106)
(226, 110, 29)
(203, 156, 48)
(209, 16, 74)
(209, 202, 178)
(242, 150, 162)
(241, 119, 135)
(251, 96, 78)
(246, 58, 20)
(250, 21, 17)
(203, 242, 17)
(177, 216, 6)
(161, 197, 11)
(134, 188, 39)
(110, 96, 0)
(160, 124, 14)
(206, 128, 3)
(221, 119, 2)
(247, 112, 6)
(19, 94, 7)
(32, 109, 15)
(208, 59, 16)
(50, 119, 26)
(92, 111, 2)
(103, 102, 8)
(140, 108, 24)
(170, 115, 11)
(198, 124, 3)
(218, 132, 21)
(232, 136, 11)
(239, 133, 8)
(248, 133, 8)
(245, 129, 6)
(238, 141, 9)
(246, 135, 19)
(191, 114, 27)
(77, 72, 3)
(135, 18, 4)
(110, 107, 34)
(240, 153, 25)
(208, 132, 16)
(70, 74, 8)
(192, 26, 16)
(120, 93, 39)
(238, 138, 18)
(247, 152, 3)
(243, 172, 12)
(241, 165, 5)
(248, 153, 13)
(247, 135, 1)
(249, 141, 5)
(242, 141, 2)
(247, 146, 6)
(249, 148, 8)
(238, 142, 12)
(239, 133, 8)
(240, 140, 0)
(246, 146, 6)
(245, 149, 11)
(246, 144, 7)
(246, 144, 7)
(243, 142, 2)
(241, 140, 2)
(246, 147, 7)
(245, 146, 6)
(248, 157, 3)
(250, 160, 5)
(236, 160, 1)
(244, 171, 11)
(242, 177, 2)
(236, 160, 3)
(243, 168, 8)
(241, 165, 1)
(244, 150, 4)
(231, 156, 18)
(230, 159, 7)
(115, 130, 46)
(72, 4, 14)
(154, 17, 5)
(93, 76, 3)
(145, 117, 18)
(196, 126, 15)
(236, 132, 11)
(239, 142, 3)
(243, 152, 0)
(245, 169, 1)
(243, 161, 2)
(242, 147, 0)
(244, 129, 4)
(236, 134, 2)
(241, 161, 5)
(251, 179, 9)
(239, 173, 0)
(248, 187, 12)
(245, 195, 10)
(240, 202, 3)
(248, 193, 8)
(247, 179, 5)
(238, 172, 0)
(249, 188, 13)
(236, 173, 3)
(244, 174, 2)
(233, 163, 0)
(239, 169, 0)
(242, 176, 1)
(246, 180, 5)
(244, 170, 1)
(245, 201, 10)
(227, 210, 1)
(242, 20, 38)
(233, 88, 123)
(251, 160, 220)
(251, 189, 23)
(96, 85, 5)
(85, 78, 1)
(79, 74, 0)
(90, 79, 2)
(110, 84, 13)
(116, 90, 6)
(129, 98, 5)
(145, 109, 4)
(172, 116, 11)
(196, 123, 15)
(199, 128, 8)
(206, 136, 7)
(215, 137, 7)
(221, 141, 11)
(229, 136, 5)
(241, 139, 3)
(244, 148, 8)
(250, 160, 5)
(251, 165, 0)
(248, 172, 3)
(248, 183, 8)
(250, 186, 11)
(243, 177, 2)
(238, 162, 4)
(239, 163, 4)
(240, 161, 2)
(237, 161, 3)
(236, 160, 2)
(241, 165, 5)
(238, 162, 0)
(245, 167, 0)
(243, 173, 0)
(247, 170, 9)
(245, 183, 7)
(245, 205, 8)
(235, 233, 4)
(248, 32, 14)
(237, 112, 35)
(242, 179, 85)
(244, 235, 132)
(248, 43, 198)
(238, 51, 176)
(160, 89, 105)
(148, 102, 69)
(237, 126, 185)
(238, 82, 19)
(242, 81, 84)
(239, 97, 127)
(243, 137, 199)
(249, 197, 225)
(245, 232, 248)
(249, 237, 253)
(250, 240, 0)
(251, 241, 6)
(247, 234, 250)
(244, 231, 247)
(248, 237, 253)
(250, 238, 254)
(250, 238, 254)
(251, 238, 254)
(251, 239, 252)
(248, 240, 241)
(251, 245, 246)
(245, 237, 238)
(251, 237, 247)
(251, 235, 235)
(251, 235, 241)
(251, 236, 242)
(251, 237, 243)
(251, 243, 244)


(179, 117, 241)
(251, 112, 204)
(251, 113, 199)
(251, 113, 199)
(251, 113, 199)
(251, 113, 199)
(243, 111, 194)
(248, 118, 208)
(241, 110, 200)
(251, 122, 212)
(251, 118, 214)
(251, 113, 209)
(251, 113, 209)
(251, 113, 209)
(244, 111, 207)
(251, 118, 217)
(249, 122, 218)
(247, 120, 213)
(248, 123, 221)
(251, 128, 224)
(247, 134, 230)
(243, 130, 230)
(248, 135, 241)
(245, 133, 238)
(251, 136, 244)
(251, 126, 237)
(248, 121, 232)
(251, 126, 231)
(247, 117, 224)
(243, 106, 209)
(244, 92, 196)
(249, 79, 171)
(248, 47, 129)
(241, 244, 18)
(248, 149, 105)
(223, 45, 11)
(138, 237, 5)
(66, 200, 20)
(91, 53, 9)
(145, 57, 115)
(166, 178, 7)
(219, 234, 127)
(245, 55, 13)
(209, 171, 131)
(140, 230, 207)
(221, 226, 183)
(223, 228, 197)
(251, 200, 20)
(211, 124, 109)
(40, 138, 112)
(108, 42, 187)
(236, 141, 57)
(172, 228, 19)
(203, 120, 10)
(215, 121, 235)
(61, 239, 139)
(248, 198, 147)
(249, 106, 36)
(217, 91, 53)
(194, 24, 35)
(228, 208, 232)
(236, 173, 211)
(239, 146, 187)
(241, 97, 145)
(243, 86, 116)
(238, 57, 67)
(235, 24, 12)
(205, 245, 7)
(179, 218, 2)
(163, 207, 7)
(140, 185, 8)
(130, 175, 0)
(51, 161, 11)
(93, 128, 8)
(171, 95, 5)
(115, 106, 34)
(116, 63, 7)
(99, 64, 13)
(154, 100, 25)
(188, 112, 10)
(205, 108, 13)
(27, 122, 21)
(3, 104, 15)
(221, 60, 12)
(200, 10, 3)
(22, 63, 22)
(112, 104, 1)
(161, 127, 17)
(185, 114, 4)
(216, 145, 28)
(215, 118, 3)
(245, 127, 6)
(245, 133, 8)
(244, 136, 7)
(250, 135, 10)
(236, 134, 7)
(248, 151, 15)
(234, 154, 8)
(239, 131, 15)
(205, 109, 8)
(103, 81, 18)
(217, 17, 2)
(44, 39, 21)
(165, 122, 38)
(198, 128, 17)
(176, 104, 7)
(112, 81, 5)
(60, 56, 13)
(29, 35, 11)
(23, 15, 0)
(34, 35, 2)
(67, 57, 7)
(105, 71, 19)
(167, 108, 26)
(182, 116, 20)
(199, 143, 20)
(169, 112, 13)
(97, 83, 14)
(249, 37, 9)
(222, 14, 3)
(18, 49, 10)
(83, 67, 26)
(87, 61, 11)
(46, 37, 11)
(38, 37, 5)
(13, 68, 50)
(15, 4, 4)
(158, 4, 11)
(165, 8, 14)
(198, 1, 2)
(20, 11, 12)
(197, 22, 1)
(74, 67, 4)
(202, 96, 13)
(245, 127, 3)
(244, 142, 8)
(251, 160, 7)
(248, 155, 4)
(247, 166, 3)
(242, 166, 6)
(240, 164, 4)
(244, 168, 8)
(237, 164, 4)
(236, 160, 1)
(238, 156, 1)
(230, 159, 6)
(232, 166, 0)
(250, 186, 17)
(241, 181, 4)
(237, 171, 2)
(241, 169, 1)
(245, 173, 1)
(237, 161, 0)
(244, 168, 8)
(240, 164, 4)
(241, 158, 5)
(246, 168, 6)
(251, 171, 4)
(243, 178, 4)
(234, 211, 6)
(238, 14, 51)
(221, 97, 179)
(229, 179, 31)
(137, 136, 20)
(153, 111, 8)
(114, 90, 7)
(69, 72, 14)
(4, 64, 12)
(171, 48, 8)
(107, 17, 5)
(60, 15, 5)
(76, 22, 0)
(131, 47, 9)
(193, 63, 12)
(9, 69, 10)
(54, 78, 10)
(93, 96, 13)
(122, 112, 7)
(148, 121, 9)
(163, 138, 18)
(163, 133, 9)
(161, 133, 2)
(172, 133, 11)
(161, 125, 7)
(161, 127, 3)
(162, 130, 1)
(166, 134, 3)
(180, 137, 2)
(194, 142, 4)
(217, 136, 5)
(235, 148, 5)
(241, 150, 0)
(247, 162, 3)
(245, 160, 1)
(243, 158, 1)
(237, 161, 3)
(240, 164, 4)
(246, 166, 0)
(246, 168, 2)
(247, 171, 3)
(251, 182, 12)
(251, 175, 5)
(241, 175, 0)
(242, 175, 2)
(247, 182, 3)
(241, 195, 6)
(244, 208, 8)
(246, 250, 0)
(242, 33, 14)
(235, 65, 75)
(249, 94, 149)
(248, 103, 160)
(248, 81, 122)
(242, 51, 38)
(244, 249, 12)
(231, 232, 7)
(236, 82, 95)
(244, 208, 235)
(240, 34, 92)
(246, 102, 162)
(243, 167, 216)
(244, 240, 0)
(236, 2, 13)
(250, 7, 15)
(251, 7, 15)
(251, 7, 13)
(249, 5, 11)
(250, 9, 15)
(250, 9, 15)
(249, 5, 11)
(240, 252, 2)
(238, 250, 0)
(246, 2, 8)
(249, 251, 6)
(250, 252, 7)
(251, 254, 9)
(249, 251, 6)
(251, 255, 10)
(249, 254, 9)


(155, 145, 0)
(251, 124, 222)
(246, 123, 204)
(245, 123, 204)
(244, 121, 202)
(249, 118, 214)
(251, 118, 214)
(251, 118, 214)
(251, 118, 214)
(249, 120, 214)
(249, 120, 214)
(243, 118, 215)
(251, 131, 228)
(250, 126, 223)
(251, 136, 232)
(251, 129, 225)
(251, 128, 224)
(248, 135, 231)
(250, 146, 248)
(246, 152, 253)
(245, 152, 253)
(244, 149, 250)
(237, 142, 243)
(247, 139, 255)
(250, 144, 4)
(250, 142, 2)
(251, 145, 5)
(241, 139, 1)
(237, 135, 253)
(248, 146, 8)
(238, 145, 8)
(249, 140, 9)
(246, 118, 229)
(246, 68, 179)
(245, 43, 115)
(242, 225, 1)
(233, 113, 69)
(210, 17, 5)
(85, 216, 8)
(231, 170, 0)
(56, 12, 16)
(120, 242, 97)
(179, 186, 42)
(188, 49, 187)
(208, 175, 139)
(198, 10, 252)
(134, 25, 84)
(233, 176, 93)
(223, 225, 166)
(248, 196, 105)
(165, 58, 64)
(70, 197, 180)
(66, 209, 127)
(31, 31, 98)
(245, 230, 178)
(139, 71, 77)
(12, 82, 28)
(87, 240, 168)
(212, 36, 54)
(75, 17, 25)
(59, 107, 177)
(144, 64, 48)
(132, 39, 233)
(216, 208, 243)
(250, 134, 220)
(243, 122, 170)
(239, 64, 122)
(234, 42, 53)
(215, 3, 11)
(165, 209, 11)
(121, 185, 4)
(127, 181, 6)
(128, 182, 3)
(136, 190, 15)
(108, 169, 7)
(67, 81, 5)
(113, 108, 28)
(214, 108, 7)
(250, 99, 9)
(35, 79, 1)
(63, 90, 14)
(62, 78, 13)
(46, 72, 5)
(4, 49, 3)
(199, 53, 2)
(131, 71, 7)
(85, 41, 1)
(73, 35, 4)
(76, 31, 15)
(85, 14, 19)
(122, 13, 4)
(229, 49, 13)
(40, 69, 14)
(55, 76, 3)
(69, 86, 10)
(65, 77, 15)
(37, 44, 6)
(34, 27, 9)
(22, 7, 2)
(119, 92, 16)
(82, 64, 18)
(25, 54, 9)
(230, 38, 6)
(185, 31, 3)
(148, 18, 2)
(127, 16, 2)
(115, 5, 0)
(102, 6, 5)
(76, 5, 2)
(56, 7, 1)
(30, 4, 10)
(22, 6, 16)
(29, 1, 6)
(36, 4, 3)
(72, 2, 3)
(93, 5, 3)
(118, 4, 5)
(141, 4, 0)
(173, 12, 4)
(190, 17, 12)
(207, 15, 8)
(226, 27, 10)
(3, 38, 6)
(10, 39, 4)
(44, 55, 9)
(63, 58, 3)
(73, 67, 4)
(110, 76, 4)
(146, 99, 8)
(183, 121, 12)
(207, 129, 10)
(232, 126, 6)
(241, 142, 7)
(243, 167, 7)
(236, 160, 1)
(250, 161, 6)
(250, 159, 4)
(248, 172, 12)
(241, 165, 5)
(244, 160, 8)
(243, 147, 7)
(246, 141, 13)
(236, 132, 6)
(247, 167, 11)
(246, 180, 5)
(234, 169, 0)
(243, 163, 5)
(238, 156, 1)
(248, 167, 9)
(249, 158, 3)
(246, 155, 1)
(245, 150, 7)
(240, 168, 4)
(248, 195, 12)
(213, 228, 13)
(244, 70, 178)
(251, 193, 44)
(218, 122, 183)
(210, 116, 239)
(216, 75, 242)
(188, 69, 40)
(145, 99, 203)
(111, 105, 252)
(6, 52, 238)
(46, 132, 197)
(234, 47, 4)
(253, 4, 11)
(0, 5, 5)
(1, 2, 10)
(244, 0, 3)
(216, 1, 0)
(199, 2, 7)
(185, 3, 7)
(172, 5, 5)
(173, 3, 8)
(174, 4, 9)
(161, 1, 4)
(160, 0, 3)
(153, 1, 5)
(150, 0, 2)
(153, 0, 5)
(148, 4, 12)
(138, 0, 6)
(125, 3, 4)
(108, 2, 9)
(95, 3, 14)
(87, 3, 4)
(132, 5, 1)
(18, 40, 16)
(189, 60, 20)
(76, 105, 18)
(142, 136, 5)
(151, 133, 6)
(139, 127, 5)
(112, 113, 8)
(87, 104, 6)
(73, 90, 3)
(168, 129, 6)
